Customer ID,Age,Gender,Income,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,NumWebVisitsMonth,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
948,57,Male,68274,Blouse,Clothing,32,Indiana,M,Charcoal,Winter,3,3.9,Yes,Store Pickup,Yes,Yes,6,Cash,Every 3 Months
949,49,Male,39771,Hat,Accessories,90,Alabama,L,Olive,Summer,4,4.9,Yes,Express,Yes,Yes,11,Venmo,Every 3 Months
950,33,Male,67893,Jeans,Clothing,36,Montana,M,Olive,Summer,8,3.4,Yes,Standard,Yes,Yes,49,Venmo,Monthly
951,54,Male,27922,Backpack,Accessories,37,New Mexico,XL,Turquoise,Winter,4,4.1,Yes,Free Shipping,Yes,Yes,30,PayPal,Quarterly
952,47,Male,52190,Dress,Clothing,51,Alaska,M,Cyan,Summer,5,2.9,Yes,Express,Yes,Yes,34,Bank Transfer,Monthly
953,36,Male,44051,Hat,Accessories,71,Idaho,S,Red,Fall,6,3.1,Yes,2-Day Shipping,Yes,Yes,28,PayPal,Monthly
954,68,Male,42767,Sunglasses,Accessories,50,Utah,S,Cyan,Spring,8,3.6,Yes,2-Day Shipping,Yes,Yes,36,Venmo,Quarterly
955,60,Male,46106,Hat,Accessories,74,Louisiana,S,Turquoise,Fall,6,3.5,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months
956,55,Male,16927,Dress,Clothing,75,Mississippi,L,Lavender,Summer,8,3.4,Yes,Free Shipping,Yes,Yes,4,PayPal,Monthly
957,29,Male,59754,Shirt,Clothing,99,Mississippi,XL,Cyan,Spring,5,2.9,Yes,2-Day Shipping,Yes,Yes,42,Debit Card,Quarterly
958,38,Male,53700,Scarf,Accessories,23,Indiana,XL,Violet,Spring,5,4.7,Yes,Store Pickup,Yes,Yes,11,Cash,Quarterly
959,70,Male,59041,Sneakers,Footwear,53,Washington,XL,Beige,Winter,5,4.4,Yes,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly
960,36,Male,54237,Skirt,Clothing,99,Nevada,M,Cyan,Spring,6,2.6,Yes,Standard,Yes,Yes,12,Cash,Fortnightly
961,18,Male,70647,Jewelry,Accessories,48,Louisiana,XL,Indigo,Spring,2,4.4,Yes,Standard,Yes,Yes,20,Venmo,Quarterly
962,62,Male,52597,Boots,Footwear,72,Pennsylvania,L,Olive,Fall,5,3.7,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly
963,29,Male,41021,Sunglasses,Accessories,64,Michigan,L,Green,Spring,6,4.4,Yes,Standard,Yes,Yes,26,Debit Card,Fortnightly
964,21,Male,40233,Boots,Footwear,63,South Carolina,L,Green,Spring,6,2.5,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Weekly
965,42,Male,50183,Sandals,Footwear,51,Arizona,M,Beige,Spring,5,2.6,Yes,Next Day Air,Yes,Yes,12,Venmo,Bi-Weekly
966,43,Male,54753,Boots,Footwear,55,Delaware,L,Black,Spring,4,5,Yes,Store Pickup,Yes,Yes,10,Credit Card,Annually
967,58,Male,92955,Dress,Clothing,55,Kentucky,M,Brown,Spring,2,4.9,Yes,Express,Yes,Yes,19,Cash,Annually
968,27,Male,33471,Hoodie,Clothing,26,Georgia,S,Silver,Summer,7,3.7,Yes,Store Pickup,Yes,Yes,4,Cash,Weekly
969,57,Male,34596,Shorts,Clothing,67,North Carolina,L,Gray,Summer,8,3.1,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Quarterly
970,40,Male,44010,Coat,Outerwear,31,California,S,Pink,Fall,9,3.2,Yes,Express,Yes,Yes,37,PayPal,Monthly
971,45,Male,84219,Jeans,Clothing,66,California,S,Maroon,Winter,1,4.4,Yes,Free Shipping,Yes,Yes,4,Cash,Monthly
972,47,Male,40706,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,7,4.3,Yes,Next Day Air,Yes,Yes,15,Credit Card,Weekly
973,61,Male,15716,Sneakers,Footwear,61,Colorado,L,Gold,Winter,8,3,Yes,Standard,Yes,Yes,33,Credit Card,Weekly
974,60,Male,59052,Jacket,Outerwear,75,Colorado,M,Teal,Fall,5,3.5,Yes,2-Day Shipping,Yes,Yes,30,Bank Transfer,Quarterly
975,69,Male,80573,Skirt,Clothing,90,North Carolina,M,Beige,Spring,2,3.6,Yes,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly
976,58,Male,83715,Sweater,Clothing,40,Washington,M,Olive,Summer,0,3.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Weekly
977,34,Male,82576,T-shirt,Clothing,90,Florida,M,Gray,Fall,1,3.6,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months
978,20,Male,56962,Belt,Accessories,20,Washington,M,Black,Spring,7,4.6,Yes,Express,Yes,Yes,34,Cash,Bi-Weekly
979,56,Male,35704,Gloves,Accessories,40,Colorado,M,Turquoise,Summer,4,2.5,Yes,Standard,Yes,Yes,33,Credit Card,Weekly
980,64,Male,53103,Hat,Accessories,33,New Hampshire,S,Brown,Fall,7,3.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly
981,56,Male,46779,Boots,Footwear,98,Maryland,S,Magenta,Spring,4,4,Yes,Free Shipping,Yes,Yes,39,PayPal,Every 3 Months
982,27,Male,4861,Belt,Accessories,42,Maryland,M,Silver,Spring,14,3.5,Yes,Next Day Air,Yes,Yes,47,Credit Card,Quarterly
983,35,Male,33462,Coat,Outerwear,62,Texas,S,Red,Summer,7,3.2,Yes,Standard,Yes,Yes,37,PayPal,Monthly
984,24,Male,63693,Hat,Accessories,45,New Mexico,L,Indigo,Winter,6,3.5,Yes,Free Shipping,Yes,Yes,40,Venmo,Bi-Weekly
985,26,Male,80763,Shoes,Footwear,78,Utah,M,Green,Summer,3,3.4,Yes,Free Shipping,Yes,Yes,8,Credit Card,Bi-Weekly
986,32,Male,65352,Handbag,Accessories,80,West Virginia,M,Gray,Fall,4,5,Yes,Express,Yes,Yes,12,Bank Transfer,Annually
987,54,Male,82170,Scarf,Accessories,96,Connecticut,S,Peach,Spring,2,4.5,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Monthly
988,62,Male,75759,Handbag,Accessories,47,West Virginia,M,Charcoal,Summer,5,2.8,Yes,Express,Yes,Yes,48,PayPal,Weekly
989,50,Male,79689,Pants,Clothing,84,Ohio,M,Orange,Winter,2,4.9,Yes,2-Day Shipping,Yes,Yes,47,PayPal,Fortnightly
990,70,Male,35340,Shoes,Footwear,31,Texas,M,Beige,Spring,5,3.1,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Monthly
991,48,Male,85683,Sunglasses,Accessories,63,Washington,S,Yellow,Spring,1,4.8,Yes,Store Pickup,Yes,Yes,24,Cash,Weekly
992,20,Male,24884,Shorts,Clothing,97,Wisconsin,XL,White,Spring,7,2.7,Yes,Standard,Yes,Yes,40,Bank Transfer,Bi-Weekly
993,46,Male,42021,Jacket,Outerwear,99,Louisiana,M,Gray,Winter,9,4.6,Yes,Express,Yes,Yes,50,Debit Card,Weekly
994,51,Male,64449,Sandals,Footwear,90,Iowa,M,Peach,Winter,4,4.4,Yes,Store Pickup,Yes,Yes,25,Cash,Weekly
995,53,Male,64587,Shoes,Footwear,68,New York,L,Violet,Fall,3,3.2,Yes,Express,Yes,Yes,20,Debit Card,Monthly
996,44,Male,34824,Jewelry,Accessories,80,Idaho,M,Magenta,Spring,6,3,Yes,2-Day Shipping,Yes,Yes,10,Venmo,Weekly
997,29,Male,75437,Sandals,Footwear,91,Delaware,L,Maroon,Summer,6,4.9,Yes,Standard,Yes,Yes,32,Bank Transfer,Quarterly
998,64,Male,26091,Pants,Clothing,30,Kentucky,M,Cyan,Spring,5,3.6,Yes,Express,Yes,Yes,31,Cash,Fortnightly
999,51,Male,52845,Shoes,Footwear,90,Connecticut,M,White,Spring,6,3.8,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Bi-Weekly
1000,50,Male,46086,Socks,Clothing,28,New Mexico,L,Brown,Spring,4,2.9,Yes,Standard,Yes,Yes,23,Debit Card,Monthly
1001,43,Male,78028,Socks,Clothing,46,Georgia,M,Red,Winter,7,3.9,Yes,Express,Yes,Yes,1,Bank Transfer,Bi-Weekly
1002,61,Male,95169,Dress,Clothing,60,Washington,M,Orange,Fall,1,3.6,Yes,Standard,Yes,Yes,4,Debit Card,Fortnightly
1003,55,Male,56337,Shoes,Footwear,59,North Dakota,M,White,Spring,8,3.5,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Bi-Weekly
1004,56,Male,22434,Hat,Accessories,68,Ohio,M,Green,Fall,8,4,Yes,Store Pickup,Yes,Yes,3,Cash,Bi-Weekly
1005,33,Male,36930,Backpack,Accessories,79,Tennessee,M,Black,Summer,8,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Annually
1006,43,Male,36130,Backpack,Accessories,94,New York,M,Gold,Winter,4,3.9,Yes,Store Pickup,Yes,Yes,5,Debit Card,Bi-Weekly
1007,21,Male,65569,Pants,Clothing,83,Michigan,S,Lavender,Summer,3,4.5,Yes,Next Day Air,Yes,Yes,50,Venmo,Quarterly
1008,58,Male,83844,Gloves,Accessories,62,Georgia,XL,Turquoise,Spring,1,4.8,Yes,Standard,Yes,Yes,2,Credit Card,Annually
1009,41,Male,19514,Scarf,Accessories,85,New Mexico,M,Pink,Spring,8,2.6,Yes,Store Pickup,Yes,Yes,29,PayPal,Annually
1010,39,Male,36736,Hoodie,Clothing,30,Louisiana,M,Silver,Summer,6,3.1,Yes,Express,Yes,Yes,11,Venmo,Annually
1011,54,Male,77568,Jeans,Clothing,24,South Dakota,XL,Gray,Spring,5,4.7,Yes,2-Day Shipping,Yes,Yes,37,Credit Card,Fortnightly
1012,43,Male,49187,Backpack,Accessories,25,Montana,L,Indigo,Spring,2,2.9,Yes,Next Day Air,Yes,Yes,32,Debit Card,Fortnightly
1013,28,Male,30168,Sandals,Footwear,37,New Mexico,L,Teal,Summer,9,3.8,Yes,Express,Yes,Yes,27,Credit Card,Annually
1014,59,Male,34053,Belt,Accessories,69,South Carolina,XL,Green,Summer,8,3.8,Yes,2-Day Shipping,Yes,Yes,31,Venmo,Bi-Weekly
1015,28,Male,38196,Shoes,Footwear,97,Ohio,M,Violet,Summer,5,3,Yes,Standard,Yes,Yes,36,Debit Card,Fortnightly
1016,68,Male,59412,Gloves,Accessories,24,North Carolina,M,Cyan,Summer,3,4.1,Yes,Standard,Yes,Yes,34,Cash,Weekly
1017,20,Male,70924,Belt,Accessories,30,Idaho,XL,Blue,Summer,3,3.4,Yes,Express,Yes,Yes,15,Bank Transfer,Every 3 Months
1018,21,Male,54165,Jacket,Outerwear,53,Oklahoma,L,Orange,Fall,2,2.5,Yes,Express,Yes,Yes,14,Credit Card,Annually
1019,50,Male,32300,Dress,Clothing,70,Georgia,XL,Charcoal,Spring,8,4.9,Yes,Next Day Air,Yes,Yes,46,Cash,Weekly
1020,32,Male,20180,Shirt,Clothing,76,Kentucky,S,Beige,Winter,7,2.8,Yes,Standard,Yes,Yes,33,Venmo,Bi-Weekly
1021,24,Male,34961,Scarf,Accessories,95,Delaware,M,Black,Fall,7,4.5,Yes,Express,Yes,Yes,41,Debit Card,Annually
1022,55,Male,28440,Coat,Outerwear,51,Massachusetts,S,Lavender,Winter,8,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly
1023,61,Male,64504,Handbag,Accessories,41,Nebraska,M,Lavender,Winter,7,4.9,Yes,Store Pickup,Yes,Yes,7,Cash,Annually
1024,61,Male,33564,Sunglasses,Accessories,71,Maine,S,Turquoise,Winter,5,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Every 3 Months
1025,28,Male,17345,T-shirt,Clothing,66,Pennsylvania,M,Purple,Summer,8,3.5,Yes,Free Shipping,Yes,Yes,18,Venmo,Quarterly
1026,60,Male,56320,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4,4.9,Yes,Free Shipping,Yes,Yes,15,Credit Card,Annually
1027,49,Male,28647,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,7,3,Yes,Express,Yes,Yes,39,PayPal,Bi-Weekly
1028,33,Male,15038,Jewelry,Accessories,90,Ohio,L,Teal,Summer,9,2.8,Yes,Next Day Air,Yes,Yes,11,Cash,Monthly
1029,45,Male,32173,Hoodie,Clothing,36,Nebraska,S,Lavender,Summer,4,3.7,Yes,Standard,Yes,Yes,4,Cash,Fortnightly
1030,29,Male,68316,Gloves,Accessories,22,Ohio,M,Purple,Spring,6,3.6,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Bi-Weekly
1031,58,Male,74538,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3,3.3,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly
1032,22,Male,91700,Sandals,Footwear,50,Tennessee,M,Teal,Spring,3,3.4,Yes,Free Shipping,Yes,Yes,32,Cash,Quarterly
1033,55,Male,68695,Boots,Footwear,36,Maine,M,Lavender,Fall,2,4,Yes,Free Shipping,Yes,Yes,44,Credit Card,Quarterly
1034,19,Male,31056,Pants,Clothing,52,Montana,S,Silver,Spring,8,4.6,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Quarterly
1035,68,Male,79593,Socks,Clothing,29,Maryland,M,Olive,Fall,2,4.2,Yes,Next Day Air,Yes,Yes,44,Bank Transfer,Weekly
1036,61,Male,28071,Blouse,Clothing,89,Georgia,M,Brown,Fall,8,2.8,Yes,Express,Yes,Yes,32,Venmo,Annually
1037,68,Male,37334,Handbag,Accessories,47,Hawaii,M,Yellow,Fall,4,3.7,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Monthly
1038,52,Male,46423,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,7,3.4,Yes,Standard,Yes,Yes,48,Debit Card,Quarterly
1039,41,Male,37126,Pants,Clothing,74,Nebraska,XL,Cyan,Fall,6,3,Yes,Express,Yes,Yes,3,Bank Transfer,Weekly
1040,29,Male,47703,Belt,Accessories,46,Michigan,M,Magenta,Fall,5,4.8,Yes,Standard,Yes,Yes,39,Venmo,Monthly
1041,68,Male,61180,Jeans,Clothing,22,North Carolina,S,Magenta,Fall,3,4,Yes,Next Day Air,Yes,Yes,7,Cash,Fortnightly
1042,36,Male,38998,Shirt,Clothing,25,Minnesota,M,Orange,Summer,8,4.9,Yes,Next Day Air,Yes,Yes,11,Cash,Fortnightly
1043,55,Male,8028,Belt,Accessories,80,Maryland,M,Maroon,Spring,19,4.9,Yes,Next Day Air,Yes,Yes,47,Credit Card,Weekly
1044,28,Male,76081,Jeans,Clothing,76,Hawaii,M,Green,Spring,2,3.3,Yes,2-Day Shipping,Yes,Yes,28,Debit Card,Fortnightly
1045,39,Male,34728,Jeans,Clothing,30,Oregon,L,Teal,Summer,6,4.4,Yes,Next Day Air,Yes,Yes,17,Bank Transfer,Every 3 Months
1046,54,Male,33168,Sweater,Clothing,79,New Mexico,L,Black,Fall,7,3.5,Yes,2-Day Shipping,Yes,Yes,11,PayPal,Bi-Weekly
1047,40,Male,33585,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4,4.2,Yes,Standard,Yes,Yes,12,Venmo,Annually
1048,31,Male,77037,Socks,Clothing,36,Utah,S,Olive,Fall,3,4.2,Yes,Standard,Yes,Yes,7,Credit Card,Fortnightly
1049,30,Male,35196,Socks,Clothing,77,Maine,L,Yellow,Fall,8,2.7,Yes,Standard,Yes,Yes,19,Venmo,Fortnightly
1050,45,Male,44529,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,5,2.8,Yes,Store Pickup,Yes,Yes,24,Cash,Quarterly
1051,48,Male,70924,Sneakers,Footwear,64,Florida,M,Beige,Winter,3,3.8,Yes,Next Day Air,Yes,Yes,19,Venmo,Monthly
1052,45,Male,28764,Socks,Clothing,53,Ohio,M,Indigo,Fall,8,2.6,Yes,Free Shipping,Yes,Yes,39,PayPal,Annually
1053,60,Male,69098,Shoes,Footwear,36,Virginia,XL,Pink,Fall,5,3,Yes,2-Day Shipping,Yes,Yes,1,Credit Card,Fortnightly
1054,59,Male,25959,Blouse,Clothing,70,Kansas,M,Blue,Spring,6,3.3,No,2-Day Shipping,Yes,Yes,10,Debit Card,Bi-Weekly
1055,18,Male,27100,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,7,4.9,No,Express,Yes,Yes,48,PayPal,Quarterly
1056,70,Male,70596,Jacket,Outerwear,27,Massachusetts,M,Orange,Spring,2,3.3,No,Next Day Air,Yes,Yes,24,Debit Card,Annually
1057,20,Male,42557,Sweater,Clothing,64,Idaho,L,Black,Winter,8,2.9,No,2-Day Shipping,Yes,Yes,42,Venmo,Fortnightly
1058,65,Male,53312,Jacket,Outerwear,23,Wisconsin,S,Maroon,Spring,7,4.4,No,2-Day Shipping,Yes,Yes,20,Credit Card,Weekly
1059,29,Male,72228,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3,3.1,No,Next Day Air,Yes,Yes,49,Bank Transfer,Every 3 Months
1060,22,Male,67605,Jacket,Outerwear,34,North Carolina,M,Beige,Winter,1,2.5,No,Standard,Yes,Yes,25,Debit Card,Monthly
1061,27,Male,62845,Sweater,Clothing,35,Iowa,S,Gray,Summer,8,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months
1062,36,Male,65196,Coat,Outerwear,62,Idaho,M,Gray,Summer,5,4.4,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months
1063,59,Male,42000,Boots,Footwear,75,Ohio,M,Brown,Fall,5,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months
1064,62,Male,35860,Hoodie,Clothing,29,Alabama,S,Indigo,Summer,5,3.3,No,Free Shipping,Yes,Yes,35,Cash,Monthly
1065,34,Male,65526,Hat,Accessories,28,Wyoming,M,Violet,Spring,2,3.5,No,Express,Yes,Yes,42,Credit Card,Every 3 Months
1066,59,Male,16860,T-shirt,Clothing,20,Alabama,XL,Blue,Spring,7,4.1,No,Store Pickup,Yes,Yes,3,PayPal,Every 3 Months
1067,49,Male,83528,Coat,Outerwear,96,Mississippi,M,Red,Winter,1,4,No,Store Pickup,Yes,Yes,11,PayPal,Bi-Weekly
1068,18,Male,64176,Dress,Clothing,43,Pennsylvania,S,Peach,Summer,6,2.7,No,2-Day Shipping,Yes,Yes,22,PayPal,Quarterly
1069,55,Male,22304,Shirt,Clothing,94,Wyoming,M,Olive,Fall,8,2.5,No,Standard,Yes,Yes,47,Credit Card,Weekly
1070,38,Male,67023,Skirt,Clothing,81,Maryland,XL,White,Fall,2,4.3,No,Next Day Air,Yes,Yes,33,Venmo,Every 3 Months
1071,50,Male,32892,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,8,3.3,No,Free Shipping,Yes,Yes,50,Debit Card,Weekly
1072,61,Male,70713,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,3,2.6,No,Express,Yes,Yes,46,Credit Card,Monthly
1073,48,Male,59925,Shorts,Clothing,92,Idaho,L,Gold,Fall,6,3.5,No,Express,Yes,Yes,34,Debit Card,Fortnightly
1074,22,Male,39722,Scarf,Accessories,96,California,XL,Purple,Spring,5,4,No,Store Pickup,Yes,Yes,33,Credit Card,Monthly
1075,48,Male,46610,Jewelry,Accessories,71,Tennessee,S,White,Fall,6,2.6,No,Standard,Yes,Yes,45,Bank Transfer,Fortnightly
1076,57,Male,88347,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,1,4.9,No,Next Day Air,Yes,Yes,32,Debit Card,Bi-Weekly
1077,33,Male,87171,Coat,Outerwear,72,North Dakota,L,Charcoal,Spring,2,2.9,No,Standard,Yes,Yes,47,Venmo,Bi-Weekly
1078,58,Male,26907,Jacket,Outerwear,28,West Virginia,M,Pink,Winter,7,3.7,No,Standard,Yes,Yes,5,PayPal,Quarterly
1079,37,Male,50014,Sweater,Clothing,59,Arizona,M,Silver,Fall,5,4.4,No,Express,Yes,Yes,49,Credit Card,Fortnightly
1080,18,Male,41014,Coat,Outerwear,33,Oklahoma,S,Blue,Summer,7,4.4,No,Free Shipping,Yes,Yes,48,Bank Transfer,Monthly
1081,65,Male,66294,Scarf,Accessories,59,Pennsylvania,L,Blue,Fall,2,3.8,No,Express,Yes,Yes,22,Cash,Every 3 Months
1082,62,Male,36715,Belt,Accessories,30,Idaho,XL,Brown,Spring,9,4.5,No,Standard,Yes,Yes,45,Credit Card,Annually
1083,54,Male,79456,Hat,Accessories,85,South Carolina,XL,Cyan,Winter,3,2.6,No,Next Day Air,Yes,Yes,30,Venmo,Quarterly
1084,35,Male,40479,Backpack,Accessories,97,Washington,L,Teal,Summer,4,3.3,No,Store Pickup,Yes,Yes,43,Cash,Weekly
1085,34,Male,75345,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,3,4.1,No,Next Day Air,Yes,Yes,48,Cash,Quarterly
1086,25,Male,54233,Jewelry,Accessories,85,Utah,M,Turquoise,Winter,8,3,No,Store Pickup,Yes,Yes,23,Venmo,Fortnightly
1087,53,Male,24163,Sunglasses,Accessories,62,Alaska,M,Olive,Winter,4,3,No,Free Shipping,Yes,Yes,27,PayPal,Bi-Weekly
1088,45,Male,84460,Jeans,Clothing,71,West Virginia,S,White,Winter,5,3.4,No,Next Day Air,Yes,Yes,7,Bank Transfer,Monthly
1089,49,Male,43776,Pants,Clothing,21,Louisiana,M,Turquoise,Winter,6,2.7,No,Free Shipping,Yes,Yes,2,PayPal,Weekly
1090,40,Male,71691,Backpack,Accessories,61,Arizona,M,Silver,Spring,2,3.8,No,Next Day Air,Yes,Yes,33,PayPal,Bi-Weekly
1091,38,Male,85844,Scarf,Accessories,58,Connecticut,M,Violet,Spring,2,4.2,No,Store Pickup,Yes,Yes,27,Cash,Fortnightly
1092,44,Male,39190,Sweater,Clothing,80,North Carolina,L,Lavender,Spring,5,4.7,No,Store Pickup,Yes,Yes,6,Credit Card,Fortnightly
1093,68,Male,71367,Jewelry,Accessories,50,South Dakota,L,Magenta,Spring,2,4.1,No,2-Day Shipping,Yes,Yes,20,Venmo,Quarterly
1094,60,Male,38578,Sneakers,Footwear,48,Delaware,S,Indigo,Winter,8,4.2,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months
1095,25,Male,57236,Jewelry,Accessories,40,Connecticut,M,Black,Winter,3,4.8,No,Next Day Air,Yes,Yes,25,Cash,Quarterly
1096,19,Male,61825,Coat,Outerwear,34,Tennessee,S,Peach,Summer,4,3,No,Free Shipping,Yes,Yes,30,Bank Transfer,Quarterly
1097,57,Male,79803,Coat,Outerwear,46,New Hampshire,S,Beige,Fall,1,2.6,No,Standard,Yes,Yes,48,Credit Card,Annually
1098,58,Male,80910,Sunglasses,Accessories,27,Vermont,M,Black,Summer,1,3.2,No,Store Pickup,Yes,Yes,47,Bank Transfer,Weekly
1099,49,Male,27590,Handbag,Accessories,98,Idaho,S,Turquoise,Spring,7,3.6,No,Next Day Air,Yes,Yes,27,Credit Card,Weekly
1100,19,Male,56775,Sweater,Clothing,73,North Carolina,M,Peach,Fall,5,2.6,No,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly
1101,50,Male,83829,Pants,Clothing,28,Nevada,L,Gold,Spring,1,4.4,No,Express,Yes,Yes,2,Credit Card,Weekly
1102,30,Male,54210,Gloves,Accessories,76,Delaware,XL,Silver,Fall,5,3,No,Free Shipping,Yes,Yes,39,Cash,Fortnightly
1103,52,Male,38508,Sweater,Clothing,83,Texas,M,Peach,Fall,8,2.9,No,Express,Yes,Yes,24,Cash,Fortnightly
1104,35,Male,53187,Hoodie,Clothing,23,Tennessee,S,Charcoal,Spring,5,4.3,No,Free Shipping,Yes,Yes,8,Debit Card,Bi-Weekly
1105,35,Male,30023,Hat,Accessories,28,Delaware,M,Beige,Fall,8,3.1,No,Express,Yes,Yes,8,Bank Transfer,Quarterly
1106,33,Male,76045,T-shirt,Clothing,83,Massachusetts,S,Olive,Spring,2,3,No,Next Day Air,Yes,Yes,6,Venmo,Every 3 Months
1107,52,Male,50870,Skirt,Clothing,96,Minnesota,L,Violet,Winter,5,3.6,No,Store Pickup,Yes,Yes,12,Venmo,Fortnightly
1108,69,Male,15315,Sneakers,Footwear,62,Texas,M,Peach,Fall,5,2.8,No,Store Pickup,Yes,Yes,26,Bank Transfer,Weekly
1109,27,Male,65463,Shorts,Clothing,25,Nebraska,M,Teal,Fall,5,2.8,No,Standard,Yes,Yes,50,Cash,Fortnightly
1110,66,Male,66480,Hoodie,Clothing,97,Oklahoma,L,Violet,Winter,4,4.9,No,Next Day Air,Yes,Yes,2,Venmo,Weekly
1111,28,Male,76773,Hoodie,Clothing,61,Texas,L,Cyan,Fall,1,3,No,Standard,Yes,Yes,31,Cash,Bi-Weekly
1112,22,Male,81698,Shoes,Footwear,66,New York,S,Olive,Summer,5,4.1,No,Next Day Air,Yes,Yes,4,Credit Card,Bi-Weekly
1113,69,Male,54466,Hoodie,Clothing,67,Washington,XL,Pink,Spring,5,4.6,No,Free Shipping,Yes,Yes,32,PayPal,Quarterly
1114,28,Male,98777,Sunglasses,Accessories,80,Maryland,M,Purple,Summer,1,4.8,No,Next Day Air,Yes,Yes,11,PayPal,Bi-Weekly
1115,55,Male,16269,Skirt,Clothing,25,New Hampshire,L,Violet,Fall,8,2.6,No,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months
1116,30,Male,71819,Hat,Accessories,58,New York,S,Peach,Fall,6,4,No,2-Day Shipping,Yes,Yes,37,Cash,Weekly
1117,67,Male,33569,Backpack,Accessories,96,Hawaii,M,Charcoal,Winter,8,4.2,No,Express,Yes,Yes,39,PayPal,Fortnightly
1118,25,Male,36262,Sunglasses,Accessories,77,California,L,Lavender,Spring,6,4.5,No,Store Pickup,Yes,Yes,24,Credit Card,Monthly
1119,49,Male,22634,Belt,Accessories,65,Indiana,M,Purple,Summer,8,4.9,No,Standard,Yes,Yes,11,PayPal,Every 3 Months
1120,34,Male,47025,Jewelry,Accessories,36,Louisiana,M,Indigo,Spring,9,3.1,No,Standard,Yes,Yes,36,Credit Card,Weekly
1121,22,Male,70566,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,3,4,No,Next Day Air,Yes,Yes,40,Debit Card,Monthly
1122,63,Male,31605,T-shirt,Clothing,58,Florida,XL,Peach,Fall,7,3.2,No,Express,Yes,Yes,25,Cash,Quarterly
1123,70,Male,52034,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,7,4.3,No,2-Day Shipping,Yes,Yes,12,Credit Card,Annually
1124,36,Male,48526,Hat,Accessories,67,Massachusetts,S,Purple,Fall,3,2.5,No,Store Pickup,Yes,Yes,38,Cash,Monthly
1125,42,Male,46734,Sweater,Clothing,20,Iowa,M,Orange,Spring,7,4.9,No,Express,Yes,Yes,40,Cash,Quarterly
1126,27,Male,39552,Sandals,Footwear,90,North Dakota,M,Lavender,Summer,8,2.7,No,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly
1127,23,Male,86358,Scarf,Accessories,58,Iowa,L,Beige,Winter,8,3.4,No,Standard,Yes,Yes,47,Venmo,Fortnightly
1128,50,Male,46931,Shirt,Clothing,53,Delaware,XL,Maroon,Spring,3,4.8,No,Store Pickup,Yes,Yes,22,Debit Card,Monthly
1129,56,Male,16581,Gloves,Accessories,30,New York,L,Charcoal,Winter,4,4.7,No,Next Day Air,Yes,Yes,35,Debit Card,Monthly
1130,37,Male,63998,Hoodie,Clothing,65,New Hampshire,XL,White,Winter,4,4.7,No,Express,Yes,Yes,46,Venmo,Fortnightly
1131,67,Male,67381,Jewelry,Accessories,41,Kentucky,M,Lavender,Summer,7,3.9,No,Standard,Yes,Yes,30,PayPal,Bi-Weekly
