Customer ID,Age,Gender,Income,Purchase Amount (USD),NumWebVisitsMonth,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Item Purchased_belt,Item Purchased_blouse,Item Purchased_boots,Item Purchased_coat,Item Purchased_dress,Item Purchased_gloves,Item Purchased_handbag,Item Purchased_hat,Item Purchased_hoodie,Item Purchased_jacket,Item Purchased_jeans,Item Purchased_jewelry,Item Purchased_pants,Item Purchased_sandals,Item Purchased_scarf,Item Purchased_shirt,Item Purchased_shoes,Item Purchased_shorts,Item Purchased_skirt,Item Purchased_sneakers,Item Purchased_socks,Item Purchased_sunglasses,Item Purchased_sweater,Item Purchased_t-shirt,Location_alaska,Location_arizona,Location_arkansas,Location_california,Location_colorado,Location_connecticut,Location_delaware,Location_florida,Location_georgia,Location_hawaii,Location_idaho,Location_illinois,Location_indiana,Location_iowa,Location_kansas,Location_kentucky,Location_louisiana,Location_maine,Location_maryland,Location_massachusetts,Location_michigan,Location_minnesota,Location_mississippi,Location_missouri,Location_montana,Location_nebraska,Location_nevada,Location_new hampshire,Location_new jersey,Location_new mexico,Location_new york,Location_north carolina,Location_north dakota,Location_ohio,Location_oklahoma,Location_oregon,Location_pennsylvania,Location_rhode island,Location_south carolina,Location_south dakota,Location_tennessee,Location_texas,Location_utah,Location_vermont,Location_virginia,Location_washington,Location_west virginia,Location_wisconsin,Location_wyoming,Size_m,Size_s,Size_xl,Color_black,Color_blue,Color_brown,Color_charcoal,Color_cyan,Color_gold,Color_gray,Color_green,Color_indigo,Color_lavender,Color_magenta,Color_maroon,Color_olive,Color_orange,Color_peach,Color_pink,Color_purple,Color_red,Color_silver,Color_teal,Color_turquoise,Color_violet,Color_white,Color_yellow,Season_spring,Season_summer,Season_winter,Shipping Type_express,Shipping Type_free shipping,Shipping Type_next day air,Shipping Type_standard,Shipping Type_store pickup,Payment Method_cash,Payment Method_credit card,Payment Method_debit card,Payment Method_paypal,Payment Method_venmo,Frequency of Purchases_bi-weekly,Frequency of Purchases_every 3 months,Frequency of Purchases_fortnightly,Frequency of Purchases_monthly,Frequency of Purchases_quarterly,Frequency of Purchases_weekly,Category
931,-1.1882737166526482,1,-0.3330109151285621,0.7700095985260866,-1.3803038784087402,1.0473660519845074,1,1,1,-0.37046987722687724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1
932,-1.3198038653731934,1,-0.7046766309915833,-1.0034626415022183,-0.9866235269538559,0.48880901619350764,1,1,1,-0.09356268136950165,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3
933,1.1792689603171644,1,-0.4957788805364928,-1.5101689957960196,0.588097878865681,-0.7679443143362397,1,1,1,1.3602000968817203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1
934,1.705389555199345,1,-0.9337623984067501,1.0233627756729873,0.9817782303205652,-1.4661406090749887,1,1,1,0.5294785093095934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2
935,0.061262696192530657,1,-0.38295436180903675,-0.5389818167329002,-1.7739842298636244,-0.06974801959749076,1,1,1,-0.3012430782625333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
936,0.9162086628760742,1,-0.8511811033295348,-0.3700796986349665,0.9817782303205652,-1.6057798680227386,1,1,1,-1.6165522585850673,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
937,-0.8594483448512854,1,-0.41988257954325664,1.0233627756729873,-0.5929431754989717,-1.4661406090749887,1,1,1,0.18334451448787395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
938,-0.7936832704910128,1,-0.46710990093256227,-1.5101689957960196,0.9817782303205652,-1.4661406090749887,1,1,1,-0.508923475155565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
939,-0.5306229730499226,1,-0.6034372180978888,1.5722946594912723,-0.1992628240440875,1.4662838288277564,1,1,1,-0.3012430782625333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
940,-1.254038791012921,1,-0.5445139286180392,1.2344904232954046,0.19441752741079676,1.4662838288277564,1,1,1,-0.09356268136950165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1
941,0.25855791927334837,1,-0.4970981413922035,-0.6656584053063507,0.19441752741079676,-1.6057798680227386,1,1,1,-0.7166038720485968,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
942,-0.3333277499691048,1,-0.5942578232363054,-1.0456881710267016,-0.1992628240440875,1.0473660519845074,1,1,1,0.875612504131313,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
